Text	AlexLabel	card	TAS20	F1	F2	F3	SubClass	Tokens	Words	Stems
Era un niño que miraba muy triste el violín, que le obligaba tocar, porque a él le hubiera gustado tocar otro instrumento, como la batería. 	Alex	1	54.0	18.0	20.0	16.0	Alex-1	['Era', 'un', 'niño', 'que', 'miraba', 'muy', 'triste', 'el', 'violín', 'que', 'le', 'obligaba', 'tocar', 'porque', 'a', 'él', 'le', 'hubiera', 'gustado', 'tocar', 'otro', 'instrumento', 'como', 'la', 'batería']	['era', 'niño', 'miraba', 'triste', 'violín', 'obligaba', 'tocar', 'gustado', 'tocar', 'instrumento', 'batería']	['era', 'niñ', 'mir', 'trist', 'violin', 'oblig', 'toc', 'gust', 'toc', 'instrument', 'bat']
Erase una vez un niño que quería tocar una guitarra pero le regalaron un violín	Alex	1	63.0	19.0	19.0	25.0	Alex-1	['Erase', 'una', 'vez', 'un', 'niño', 'que', 'quería', 'tocar', 'una', 'guitarra', 'pero', 'le', 'regalaron', 'un', 'violín']	['erase', 'vez', 'niño', 'quería', 'tocar', 'guitarra', 'regalaron', 'violín']	['eras', 'vez', 'niñ', 'quer', 'toc', 'guitarr', 'regal', 'violin']
Estaba tumbado con sus amigos, viajando en un tren destino a lo desconocido	Alex	9VH	63.0	19.0	19.0	25.0	Alex-9VH	['Estaba', 'tumbado', 'con', 'sus', 'amigos', 'viajando', 'en', 'un', 'tren', 'destino', 'a', 'lo', 'desconocido']	['estaba', 'tumbado', 'amigos', 'viajando', 'tren', 'destino', 'desconocido']	['estab', 'tumb', 'amig', 'viaj', 'tren', 'destin', 'desconoc']
En su viaje en elefante tenía que cruzar una gran catarata. Fue lento y tortuoso, pero al final lo consiguió 	Alex	11	63.0	19.0	19.0	25.0	Alex-11	['En', 'su', 'viaje', 'en', 'elefante', 'tenía', 'que', 'cruzar', 'una', 'gran', 'catarata', 'Fue', 'lento', 'y', 'tortuoso', 'pero', 'al', 'final', 'lo', 'consiguió']	['en', 'viaje', 'elefante', 'cruzar', 'gran', 'catarata', 'fue', 'lento', 'tortuoso', 'final', 'consiguió']	['en', 'viaj', 'elef', 'cruz', 'gran', 'catarat', 'fue', 'lent', 'tortuos', 'final', 'consigu']
La acababa de conocer en una discoteca y habían pasado la noche juntos. Y ahí estaba ella, muerta por un ataque al corazón. Y el sin saber que hacer…	Alex	13HM	63.0	19.0	19.0	25.0	Alex-13HM	['La', 'acababa', 'de', 'conocer', 'en', 'una', 'discoteca', 'y', 'habían', 'pasado', 'la', 'noche', 'juntos', 'Y', 'ahí', 'estaba', 'ella', 'muerta', 'por', 'un', 'ataque', 'al', 'corazón', 'Y', 'el', 'sin', 'saber', 'que', 'hacer']	['la', 'acababa', 'conocer', 'discoteca', 'pasado', 'noche', 'juntos', 'y', 'ahí', 'muerta', 'ataque', 'corazón', 'y', 'saber', 'hacer']	['la', 'acab', 'conoc', 'discotec', 'pas', 'noch', 'junt', 'y', 'ahi', 'muert', 'ataqu', 'corazon', 'y', 'sab', 'hac']
Érase una vez un niño llamado manolito, sus papás querían que fuera un gran violinista y aunque el era un niño muy aplicado por las tardes soñaba con bajar a la calle y jugar con otros niños a las canicas	NoAlex	1	31.0	12.0	5.0	14.0	NoAlex-1	['Érase', 'una', 'vez', 'un', 'niño', 'llamado', 'manolito', 'sus', 'papás', 'querían', 'que', 'fuera', 'un', 'gran', 'violinista', 'y', 'aunque', 'el', 'era', 'un', 'niño', 'muy', 'aplicado', 'por', 'las', 'tardes', 'soñaba', 'con', 'bajar', 'a', 'la', 'calle', 'y', 'jugar', 'con', 'otros', 'niños', 'a', 'las', 'canicas']	['érase', 'vez', 'niño', 'llamado', 'manolito', 'papás', 'querían', 'gran', 'violinista', 'aunque', 'niño', 'aplicado', 'tardes', 'soñaba', 'bajar', 'calle', 'jugar', 'niños', 'canicas']	['eras', 'vez', 'niñ', 'llam', 'manolit', 'papas', 'quer', 'gran', 'violin', 'aunqu', 'niñ', 'aplic', 'tard', 'soñ', 'baj', 'call', 'jug', 'niñ', 'canic']
Juan terminaba de trabajar y con los demás compañeros se recortaban al sol en la pradera, descansando y dejándose calentar por el sol de primavera y a veces soñaba con lo que haría cuando tuviera suficiente dinero tal vez un largo viaje, para conocer sitios nuevos pero en el fondo era un hombre tranquilo y realista y lo que apreciaba de todo eran esos pequeños momentos de quietud bajo el sol	NoAlex	9VH	31.0	12.0	5.0	14.0	NoAlex-9VH	['Juan', 'terminaba', 'de', 'trabajar', 'y', 'con', 'los', 'demás', 'compañeros', 'se', 'recortaban', 'al', 'sol', 'en', 'la', 'pradera', 'descansando', 'y', 'dejándose', 'calentar', 'por', 'el', 'sol', 'de', 'primavera', 'y', 'a', 'veces', 'soñaba', 'con', 'lo', 'que', 'haría', 'cuando', 'tuviera', 'suficiente', 'dinero', 'tal', 'vez', 'un', 'largo', 'viaje', 'para', 'conocer', 'sitios', 'nuevos', 'pero', 'en', 'el', 'fondo', 'era', 'un', 'hombre', 'tranquilo', 'y', 'realista', 'y', 'lo', 'que', 'apreciaba', 'de', 'todo', 'eran', 'esos', 'pequeños', 'momentos', 'de', 'quietud', 'bajo', 'el', 'sol']	['juan', 'terminaba', 'trabajar', 'demás', 'compañeros', 'recortaban', 'sol', 'pradera', 'descansando', 'dejándose', 'calentar', 'sol', 'primavera', 'veces', 'soñaba', 'haría', 'suficiente', 'dinero', 'tal', 'vez', 'largo', 'viaje', 'conocer', 'sitios', 'nuevos', 'fondo', 'hombre', 'tranquilo', 'realista', 'apreciaba', 'pequeños', 'momentos', 'quietud', 'bajo', 'sol']	['juan', 'termin', 'trabaj', 'demas', 'compañer', 'recort', 'sol', 'prader', 'descans', 'dej', 'calent', 'sol', 'primaver', 'vec', 'soñ', 'har', 'suficient', 'diner', 'tal', 'vez', 'larg', 'viaj', 'conoc', 'siti', 'nuev', 'fond', 'hombr', 'tranquil', 'realist', 'apreci', 'pequeñ', 'moment', 'quietud', 'baj', 'sol']
En esa cueva el agua se filtraba discurriendo por las rocas y creando bellas cascadas que con la luz que se filtraba por pequeñas chimeneas naturales hacían que esas gotas de agua parecieran diamantes	NoAlex	11	31.0	12.0	5.0	14.0	NoAlex-11	['En', 'esa', 'cueva', 'el', 'agua', 'se', 'filtraba', 'discurriendo', 'por', 'las', 'rocas', 'y', 'creando', 'bellas', 'cascadas', 'que', 'con', 'la', 'luz', 'que', 'se', 'filtraba', 'por', 'pequeñas', 'chimeneas', 'naturales', 'hacían', 'que', 'esas', 'gotas', 'de', 'agua', 'parecieran', 'diamantes']	['en', 'cueva', 'agua', 'filtraba', 'discurriendo', 'rocas', 'creando', 'bellas', 'cascadas', 'luz', 'filtraba', 'pequeñas', 'chimeneas', 'naturales', 'hacían', 'gotas', 'agua', 'parecieran', 'diamantes']	['en', 'cuev', 'agu', 'filtr', 'discurr', 'roc', 'cre', 'bell', 'casc', 'luz', 'filtr', 'pequeñ', 'chimen', 'natural', 'hac', 'got', 'agu', 'parec', 'diamant']
Pedro era el único doctor de la comarca, cada día recorría los distintos pueblos intentando ayudar a sus habitantes. Pero en aquella ocasión no había podido, había luchado contra una enfermedad que había ganado la batalla, y a pesar de que durante toda la noche había luchado con denuedo finalmente se había llevado en sus garras a aquella mujer	NoAlex	13HM	31.0	12.0	5.0	14.0	NoAlex-13HM	['Pedro', 'era', 'el', 'único', 'doctor', 'de', 'la', 'comarca', 'cada', 'día', 'recorría', 'los', 'distintos', 'pueblos', 'intentando', 'ayudar', 'a', 'sus', 'habitantes', 'Pero', 'en', 'aquella', 'ocasión', 'no', 'había', 'podido', 'había', 'luchado', 'contra', 'una', 'enfermedad', 'que', 'había', 'ganado', 'la', 'batalla', 'y', 'a', 'pesar', 'de', 'que', 'durante', 'toda', 'la', 'noche', 'había', 'luchado', 'con', 'denuedo', 'finalmente', 'se', 'había', 'llevado', 'en', 'sus', 'garras', 'a', 'aquella', 'mujer']	['pedro', 'único', 'doctor', 'comarca', 'cada', 'día', 'recorría', 'distintos', 'pueblos', 'intentando', 'ayudar', 'habitantes', 'pero', 'aquella', 'ocasión', 'podido', 'luchado', 'enfermedad', 'ganado', 'batalla', 'pesar', 'toda', 'noche', 'luchado', 'denuedo', 'finalmente', 'llevado', 'garras', 'aquella', 'mujer']	['pedr', 'unic', 'doctor', 'comarc', 'cad', 'dia', 'recorr', 'distint', 'puebl', 'intent', 'ayud', 'habit', 'per', 'aquell', 'ocasion', 'pod', 'luch', 'enfermed', 'gan', 'batall', 'pes', 'tod', 'noch', 'luch', 'denued', 'final', 'llev', 'garr', 'aquell', 'muj']
Rápidamente, el niño, acude al estudio de sus padres, coloca el instrumento delicadamente sobre un paño encima de la mesa. Trata de pensar cómo podría arreglarlo, se siente frustrado por no tener una solución rápida. Finalmente, decide pedir ayuda a sus padres, los cuales le ayudan a solventarlo y recupera su violín.	NoAlex	1	35.0	13.0	9.0	13.0	NoAlex-1	['Rápidamente', 'el', 'niño', 'acude', 'al', 'estudio', 'de', 'sus', 'padres', 'coloca', 'el', 'instrumento', 'delicadamente', 'sobre', 'un', 'paño', 'encima', 'de', 'la', 'mesa', 'Trata', 'de', 'pensar', 'cómo', 'podría', 'arreglarlo', 'se', 'siente', 'frustrado', 'por', 'no', 'tener', 'una', 'solución', 'rápida', 'Finalmente', 'decide', 'pedir', 'ayuda', 'a', 'sus', 'padres', 'los', 'cuales', 'le', 'ayudan', 'a', 'solventarlo', 'y', 'recupera', 'su', 'violín']	['rápidamente', 'niño', 'acude', 'estudio', 'padres', 'coloca', 'instrumento', 'delicadamente', 'paño', 'encima', 'mesa', 'trata', 'pensar', 'cómo', 'podría', 'arreglarlo', 'frustrado', 'tener', 'solución', 'rápida', 'finalmente', 'decide', 'pedir', 'ayuda', 'padres', 'cuales', 'ayudan', 'solventarlo', 'recupera', 'violín']	['rapid', 'niñ', 'acud', 'estudi', 'padr', 'coloc', 'instrument', 'delic', 'pañ', 'encim', 'mes', 'trat', 'pens', 'com', 'podr', 'arregl', 'frustr', 'ten', 'solucion', 'rap', 'final', 'decid', 'ped', 'ayud', 'padr', 'cual', 'ayud', 'solvent', 'recuper', 'violin']
Érase una vez un grupo de trabajadores que, tras la jornada de trabajo, deciden comer juntos y echarse una siesta para reponer fuerzas.	NoAlex	9VH	35.0	13.0	9.0	13.0	NoAlex-9VH	['Érase', 'una', 'vez', 'un', 'grupo', 'de', 'trabajadores', 'que', 'tras', 'la', 'jornada', 'de', 'trabajo', 'deciden', 'comer', 'juntos', 'y', 'echarse', 'una', 'siesta', 'para', 'reponer', 'fuerzas']	['érase', 'vez', 'grupo', 'trabajadores', 'tras', 'jornada', 'trabajo', 'deciden', 'comer', 'juntos', 'echarse', 'siesta', 'reponer', 'fuerzas']	['eras', 'vez', 'grup', 'trabaj', 'tras', 'jorn', 'trabaj', 'decid', 'com', 'junt', 'echars', 'siest', 'repon', 'fuerz']
Érase una vez un senderista que decide hacer una ruta un domingo soleado. El camino comienza a complicarse por la pendiente de subida. Cansado, decide hacer una parada y disfrutar de la naturaleza. Se da cuenta de que finalizar la ruta no es lo relevante, sino disfrutar del paisaje. A su derecha observa el canto de unos pájaros, seguido de un río con su respectivo ruido relajante y, al fondo, la inmensidad del bosque y los altos árboles. 	NoAlex	11	35.0	13.0	9.0	13.0	NoAlex-11	['Érase', 'una', 'vez', 'un', 'senderista', 'que', 'decide', 'hacer', 'una', 'ruta', 'un', 'domingo', 'soleado', 'El', 'camino', 'comienza', 'a', 'complicarse', 'por', 'la', 'pendiente', 'de', 'subida', 'Cansado', 'decide', 'hacer', 'una', 'parada', 'y', 'disfrutar', 'de', 'la', 'naturaleza', 'Se', 'da', 'cuenta', 'de', 'que', 'finalizar', 'la', 'ruta', 'no', 'es', 'lo', 'relevante', 'sino', 'disfrutar', 'del', 'paisaje', 'A', 'su', 'derecha', 'observa', 'el', 'canto', 'de', 'unos', 'pájaros', 'seguido', 'de', 'un', 'río', 'con', 'su', 'respectivo', 'ruido', 'relajante', 'y', 'al', 'fondo', 'la', 'inmensidad', 'del', 'bosque', 'y', 'los', 'altos', 'árboles']	['érase', 'vez', 'senderista', 'decide', 'hacer', 'ruta', 'domingo', 'soleado', 'el', 'camino', 'comienza', 'complicarse', 'pendiente', 'subida', 'cansado', 'decide', 'hacer', 'parada', 'disfrutar', 'naturaleza', 'se', 'da', 'cuenta', 'finalizar', 'ruta', 'relevante', 'sino', 'disfrutar', 'paisaje', 'a', 'derecha', 'observa', 'canto', 'pájaros', 'seguido', 'río', 'respectivo', 'ruido', 'relajante', 'fondo', 'inmensidad', 'bosque', 'altos', 'árboles']	['eras', 'vez', 'sender', 'decid', 'hac', 'rut', 'doming', 'sol', 'el', 'camin', 'comienz', 'complic', 'pendient', 'sub', 'cans', 'decid', 'hac', 'par', 'disfrut', 'naturalez', 'se', 'da', 'cuent', 'finaliz', 'rut', 'relev', 'sin', 'disfrut', 'paisaj', 'a', 'derech', 'observ', 'cant', 'pajar', 'segu', 'rio', 'respect', 'ruid', 'relaj', 'fond', 'inmens', 'bosqu', 'altos', 'arbol']
Érase una vez una pareja. Ambos se encontraban durmiendo en su domicilio. A primera hora suena el despertador, él se tiene que despertar para ir a trabajar. Trata de no despertar a su pareja, se levanta sigilosamente, se viste, se frota los ojos del cansancio y sale camino del trabajo.  	NoAlex	13HM	35.0	13.0	9.0	13.0	NoAlex-13HM	['Érase', 'una', 'vez', 'una', 'pareja', 'Ambos', 'se', 'encontraban', 'durmiendo', 'en', 'su', 'domicilio', 'A', 'primera', 'hora', 'suena', 'el', 'despertador', 'él', 'se', 'tiene', 'que', 'despertar', 'para', 'ir', 'a', 'trabajar', 'Trata', 'de', 'no', 'despertar', 'a', 'su', 'pareja', 'se', 'levanta', 'sigilosamente', 'se', 'viste', 'se', 'frota', 'los', 'ojos', 'del', 'cansancio', 'y', 'sale', 'camino', 'del', 'trabajo']	['érase', 'vez', 'pareja', 'ambos', 'encontraban', 'durmiendo', 'domicilio', 'a', 'primera', 'hora', 'suena', 'despertador', 'despertar', 'ir', 'trabajar', 'trata', 'despertar', 'pareja', 'levanta', 'sigilosamente', 'viste', 'frota', 'ojos', 'cansancio', 'sale', 'camino', 'trabajo']	['eras', 'vez', 'parej', 'ambos', 'encontr', 'durm', 'domicili', 'a', 'primer', 'hor', 'suen', 'despert', 'despert', 'ir', 'trabaj', 'trat', 'despert', 'parej', 'levant', 'sigil', 'vist', 'frot', 'ojos', 'cansanci', 'sal', 'camin', 'trabaj']
un niño al que le gustaba mucho tocar el violín. Él era muy perfeccionista por lo que en más de una ocasión se frustraba cuando una partitura no lograba reproducirla con su adorado violín. Pedro, cómo así se llamaba el niño, logró sacar fuerzas y a base de esfuerzo perseverancia alcanzó reproducir toda clase de partituras. 	NoAlex	1	43.0	15.0	11.0	17.0	NoAlex-1	['un', 'niño', 'al', 'que', 'le', 'gustaba', 'mucho', 'tocar', 'el', 'violín', 'Él', 'era', 'muy', 'perfeccionista', 'por', 'lo', 'que', 'en', 'más', 'de', 'una', 'ocasión', 'se', 'frustraba', 'cuando', 'una', 'partitura', 'no', 'lograba', 'reproducirla', 'con', 'su', 'adorado', 'violín', 'Pedro', 'cómo', 'así', 'se', 'llamaba', 'el', 'niño', 'logró', 'sacar', 'fuerzas', 'y', 'a', 'base', 'de', 'esfuerzo', 'perseverancia', 'alcanzó', 'reproducir', 'toda', 'clase', 'de', 'partituras']	['niño', 'gustaba', 'tocar', 'violín', 'él', 'perfeccionista', 'ocasión', 'frustraba', 'partitura', 'lograba', 'reproducirla', 'adorado', 'violín', 'pedro', 'cómo', 'así', 'llamaba', 'niño', 'logró', 'sacar', 'fuerzas', 'base', 'esfuerzo', 'perseverancia', 'alcanzó', 'reproducir', 'toda', 'clase', 'partituras']	['niñ', 'gust', 'toc', 'violin', 'el', 'perfeccion', 'ocasion', 'frustr', 'partitur', 'logr', 'reproduc', 'ador', 'violin', 'pedr', 'com', 'asi', 'llam', 'niñ', 'logr', 'sac', 'fuerz', 'bas', 'esfuerz', 'persever', 'alcanz', 'reproduc', 'tod', 'clas', 'partitur']
Después de un largo día de trabajo, llegó la plácida siesta. Mereció la pena aguantar un poco más y saborear ese delicioso cochinillo que con tanto cariño prepara mi tía Julieta.	NoAlex	9VH	43.0	15.0	11.0	17.0	NoAlex-9VH	['Después', 'de', 'un', 'largo', 'día', 'de', 'trabajo', 'llegó', 'la', 'plácida', 'siesta', 'Mereció', 'la', 'pena', 'aguantar', 'un', 'poco', 'más', 'y', 'saborear', 'ese', 'delicioso', 'cochinillo', 'que', 'con', 'tanto', 'cariño', 'prepara', 'mi', 'tía', 'Julieta']	['después', 'largo', 'día', 'trabajo', 'llegó', 'plácida', 'siesta', 'mereció', 'pena', 'aguantar', 'saborear', 'delicioso', 'cochinillo', 'cariño', 'prepara', 'tía', 'julieta']	['despues', 'larg', 'dia', 'trabaj', 'lleg', 'plac', 'siest', 'merec', 'pen', 'aguant', 'sabor', 'delici', 'cochinill', 'cariñ', 'prep', 'tia', 'juliet']
Un sendero abrupto por el que Manuel y Alicia decidieron pasar para poder llegar a la hermosa cascada que quedaba cerca de la casa de sus primos.	NoAlex	11	43.0	15.0	11.0	17.0	NoAlex-11	['Un', 'sendero', 'abrupto', 'por', 'el', 'que', 'Manuel', 'y', 'Alicia', 'decidieron', 'pasar', 'para', 'poder', 'llegar', 'a', 'la', 'hermosa', 'cascada', 'que', 'quedaba', 'cerca', 'de', 'la', 'casa', 'de', 'sus', 'primos']	['un', 'sendero', 'abrupto', 'manuel', 'alicia', 'decidieron', 'pasar', 'poder', 'llegar', 'hermosa', 'cascada', 'quedaba', 'cerca', 'casa', 'primos']	['un', 'sender', 'abrupt', 'manuel', 'alici', 'decid', 'pas', 'pod', 'lleg', 'hermos', 'casc', 'qued', 'cerc', 'cas', 'prim']
El placer de tocar a una mujer estraña pronto se desvaneció al recordar a su amada Elena. No conseguía quitársela de la cabeza. Por más que buscaba distracciones. No lo consiguió hasta que decidió cambiar de vida y viajar hasta la India. Allí montó un complejo hotelero y conoció a Kira, una hermosa mujer.	NoAlex	13HM	43.0	15.0	11.0	17.0	NoAlex-13HM	['El', 'placer', 'de', 'tocar', 'a', 'una', 'mujer', 'estraña', 'pronto', 'se', 'desvaneció', 'al', 'recordar', 'a', 'su', 'amada', 'Elena', 'No', 'conseguía', 'quitársela', 'de', 'la', 'cabeza', 'Por', 'más', 'que', 'buscaba', 'distracciones', 'No', 'lo', 'consiguió', 'hasta', 'que', 'decidió', 'cambiar', 'de', 'vida', 'y', 'viajar', 'hasta', 'la', 'India', 'Allí', 'montó', 'un', 'complejo', 'hotelero', 'y', 'conoció', 'a', 'Kira', 'una', 'hermosa', 'mujer']	['el', 'placer', 'tocar', 'mujer', 'estraña', 'pronto', 'desvaneció', 'recordar', 'amada', 'elena', 'no', 'conseguía', 'quitársela', 'cabeza', 'por', 'buscaba', 'distracciones', 'no', 'consiguió', 'decidió', 'cambiar', 'vida', 'viajar', 'india', 'allí', 'montó', 'complejo', 'hotelero', 'conoció', 'kira', 'hermosa', 'mujer']	['el', 'plac', 'toc', 'muj', 'estrañ', 'pront', 'desvanec', 'record', 'amad', 'elen', 'no', 'consegu', 'quit', 'cabez', 'por', 'busc', 'distraccion', 'no', 'consigu', 'decid', 'cambi', 'vid', 'viaj', 'indi', 'alli', 'mont', 'complej', 'hoteler', 'conoc', 'kir', 'hermos', 'muj']
Erase una vez un joven que tocaba el violín. Practicaba y practicaba pero no lograba mejorar, lo que lo frustraba mucho, porque su padre quería que fuese un gran violinista. Pero realmente, él no quería tocar el violín, no le gustaba	NoAlex	1	49.0	18.0	12.0	19.0	NoAlex-1	['Erase', 'una', 'vez', 'un', 'joven', 'que', 'tocaba', 'el', 'violín', 'Practicaba', 'y', 'practicaba', 'pero', 'no', 'lograba', 'mejorar', 'lo', 'que', 'lo', 'frustraba', 'mucho', 'porque', 'su', 'padre', 'quería', 'que', 'fuese', 'un', 'gran', 'violinista', 'Pero', 'realmente', 'él', 'no', 'quería', 'tocar', 'el', 'violín', 'no', 'le', 'gustaba']	['erase', 'vez', 'joven', 'tocaba', 'violín', 'practicaba', 'practicaba', 'lograba', 'mejorar', 'frustraba', 'padre', 'quería', 'gran', 'violinista', 'pero', 'realmente', 'quería', 'tocar', 'violín', 'gustaba']	['eras', 'vez', 'jov', 'toc', 'violin', 'practic', 'practic', 'logr', 'mejor', 'frustr', 'padr', 'quer', 'gran', 'violin', 'per', 'realment', 'quer', 'toc', 'violin', 'gust']
un hombre que trabajaba muy duro. Cada día, a la hora de comer, se echaba un rato a descansar, antes de seguir con sus labores.	NoAlex	9VH	49.0	18.0	12.0	19.0	NoAlex-9VH	['un', 'hombre', 'que', 'trabajaba', 'muy', 'duro', 'Cada', 'día', 'a', 'la', 'hora', 'de', 'comer', 'se', 'echaba', 'un', 'rato', 'a', 'descansar', 'antes', 'de', 'seguir', 'con', 'sus', 'labores']	['hombre', 'trabajaba', 'duro', 'cada', 'día', 'hora', 'comer', 'echaba', 'rato', 'descansar', 'seguir', 'labores']	['hombr', 'trabaj', 'dur', 'cad', 'dia', 'hor', 'com', 'echab', 'rat', 'descans', 'segu', 'labor']
una cascada encantada, que estaba escondida al final del bosque. Los niños iban siempre a jugar ahí, a pesar de que no tenían permiso de alejarse tanto.	NoAlex	11	49.0	18.0	12.0	19.0	NoAlex-11	['una', 'cascada', 'encantada', 'que', 'estaba', 'escondida', 'al', 'final', 'del', 'bosque', 'Los', 'niños', 'iban', 'siempre', 'a', 'jugar', 'ahí', 'a', 'pesar', 'de', 'que', 'no', 'tenían', 'permiso', 'de', 'alejarse', 'tanto']	['cascada', 'encantada', 'escondida', 'final', 'bosque', 'los', 'niños', 'iban', 'siempre', 'jugar', 'ahí', 'pesar', 'permiso', 'alejarse']	['casc', 'encant', 'escond', 'final', 'bosqu', 'los', 'niñ', 'iban', 'siempr', 'jug', 'ahi', 'pes', 'permis', 'alej']
un hombre que despertó, después de una larga noche de fiesta y borrachera, junto a una mujer desconocida. Al despertarse, se dio cuenta de que llegaba tarde al trabajo y se vistió lo más rápido que la resaca le permitió 	NoAlex	13HM	49.0	18.0	12.0	19.0	NoAlex-13HM	['un', 'hombre', 'que', 'despertó', 'después', 'de', 'una', 'larga', 'noche', 'de', 'fiesta', 'y', 'borrachera', 'junto', 'a', 'una', 'mujer', 'desconocida', 'Al', 'despertarse', 'se', 'dio', 'cuenta', 'de', 'que', 'llegaba', 'tarde', 'al', 'trabajo', 'y', 'se', 'vistió', 'lo', 'más', 'rápido', 'que', 'la', 'resaca', 'le', 'permitió']	['hombre', 'despertó', 'después', 'larga', 'noche', 'fiesta', 'borrachera', 'junto', 'mujer', 'desconocida', 'al', 'despertarse', 'dio', 'cuenta', 'llegaba', 'tarde', 'trabajo', 'vistió', 'rápido', 'resaca', 'permitió']	['hombr', 'despert', 'despues', 'larg', 'noch', 'fiest', 'borracher', 'junt', 'muj', 'desconoc', 'al', 'despert', 'dio', 'cuent', 'lleg', 'tard', 'trabaj', 'vist', 'rap', 'resac', 'permit']
