code;card;hum;mode;time;G-score;G-magnitude;Azure-TA;Text;Text-EN
9441e8d938e3c168a4b3e82e52903416;1;1;W;570494;0;1,2;0,41;"Érase una vez un niño que debía acudir a clases de violín todas las tardes de la semana. No sabía si le gustaba realmente o no, pero sus padres le forzaban a hacerlo. Sus pensamientos divagaban en los juegos infantiles mientras la partitura y el violín que tenía enfrente se le hacían eternos.
";Once upon a time there was a child who had to go to violin classes every afternoon of the week. He did not know if he really liked it or not, but his parents forced him to do it. His thoughts wandered in the children's games while the score and the violin in front of him were eternal.
9441e8d938e3c168a4b3e82e52903416;9VH;4;W;570494;0;0,8;0,65;Varios hombres habían decidido descansar en medio del campo, sobre la hierba alta que acolchaba el suelo, exhaustos tras un duro día de jornada laboral. Nos situamos en los años 20, donde vistiendo de forma elegante, la jornada había representado intentar asaltar varios domicilios para conseguir comida para comer.;Several men had decided to rest in the middle of the field, on the tall grass that padded the ground, exhausted after a hard day's work. We are located in the 20s, where dressed in an elegant way, the day had represented trying to assault several homes to get food to eat.
9441e8d938e3c168a4b3e82e52903416;11;0;W;570494;-0,3;1,6;0,48;El fin del camino empedrado estaba cerca, si te caías morirías, entre otras cosas arrastrado por el agua y tras el impacto contra el muro. Nos encontrábamos en un lugar remoto, árido y poco apacible. No sentíamos confianza alguna y sólo queríamos huir.;The end of the cobbled road was nearby, if you fell you would die, among other things dragged by the water and after the impact against the wall. We were in a remote, arid and unmoving place. We did not feel any confidence and we just wanted to run away.
9441e8d938e3c168a4b3e82e52903416;13HM;2;W;570494;-0,3;1,6;0,29;Acababa de fallecer su mujer. Estaba desconsolado y no podía entender cómo había ocurrido de forma tan repentina. Ella yacía en la cama sin apenas vestimenta. Al menos había muerto feliz, pero el tiempo se había desvanecido demasiado pronto.;His wife had just passed away. He was disconsolate and could not understand how it had happened so suddenly. She lay on the bed with hardly any clothing. At least he had died happy, but time had vanished too soon.
ceaee8e1286ad5dbb921b38f529c1c6b;1;1;W;2839201;-0,9;0,9;0,3;Érase una vez un niño al que no le gustaba la música pero sus padres le obligaban a recibir clases de violín y el se sentia muy frustrado.;Once upon a time there was a boy who did not like music but his parents forced him to take violin lessons and he felt very frustrated.
ceaee8e1286ad5dbb921b38f529c1c6b;9VH;4;W;2839201;0,4;0,9;0,58;"Érase una vez un campesino que durante las horas de sol, dormia y descansaba, sus compañeros le llamaban holgazan, o que ellos no sabían era que en las horas frescasde la mañan y durante el atardecer, con las energías renovadas, realizaba el doble de trabajo que sus compañeros a plena luz del sol. Aunque escuchaba habladurias, el no le afectaba, pq era consciente de su buen hacer.
";Once upon a time there was a peasant who, during the hours of the sun, slept and rested, his companions called him lazy, or that they did not know was that in the cool hours of the morning and during the sunset, with the renewed energies, he did twice as much work than your companions in full sunlight. Although he heard gossip, he was not affected, he was aware of his good work.
ceaee8e1286ad5dbb921b38f529c1c6b;11;0;W;2839201;-0,3;1;0,44;"Érase una ve un lugar maravilloso, donde la mano del hombre nunca había llegado, la naturaleza se habia encargado de poner todo en su sitio, así todos  todos los elementos interactúaban y cooperaban entre sí para mantener y mejorar su habitat. Hasta que vino un hombre y decidió que queria vivir allí, lo primero que hizo fue ""matar unos cuantos arboles para construir su cabaña, eso hizo que el r´io se secara y murieran aves y peces, que quizas le hubiesen servido de alimento,y no solo a él sinoa otras especies, que al no encontrar ni hierb ni comida, fueron alejandose y desapareciendo, depues de que el hombre, sin ser consciente de el daño que habia hecho, un dia miro a su alrededor y vio que de aquel paraje no quedaba nada,, le atribuyo a la mala suerte y le hecho la culpa a Dios, a los animales, al rio, pero nunca vio hacia si mismo.";"Once there was a wonderful place, where the hand of man had never arrived, nature had been in charge of putting everything in its place, so all the elements interacted and cooperated with each other to maintain and improve their habitat. Until a man came and decided that he wanted to live there, the first thing he did was ""kill a few trees to build his cabin, that made the river dry and birds and fish died, which might have served as food, and not only to him but other species, that when not finding neither herb nor food, they went away and disappearing, after the man, without being conscious of the damage that he had done, one day he looked around and saw that of that There was nothing left, I attribute it to bad luck and blamed God, the animals, the river, but never saw himself."
ceaee8e1286ad5dbb921b38f529c1c6b;13HM;2;W;2839201;-0,8;0,8;0,34;Érase una vez un hombre que no amaba a su mujer, fingía que lo hacía y trataba de engañarse a si mismo, pero en cuanto tenía oportunidad escapaba de ella para buscar otros placeres, en el fondo se sentía mal por ella pero no tenía la valentía de decircelo por temor a hacerle daño, sin percatarse que ya lo estaba haciendo. ;Once upon a time there was a man who did not love his wife, pretended to do it and tried to deceive himself, but as soon as he had the chance, he escaped from it to seek other pleasures, deep down he felt bad for her but did not have the courage to say it for fear of hurting him, without noticing that he was already doing it.
608af5455da8c250a87f81a5ed5c1942;1;1;W;220357;-0,6;0,6;0,22;El niño estaba sangrando por la boca porque se había mordido los labios, de la rabia que le daba tener que tocar el violín.;The boy was bleeding from the mouth because he had bitten his lips, from the anger of having to play the violin.
608af5455da8c250a87f81a5ed5c1942;9VH;4;W;220357;0;0,3;0,4;Se habían pasado todo el día corriendo y jugando entre ellos. Ahora se han parado para dormir, porque están agotados de las sensaciones que han tenido antes.;They had been running all day and playing with each other. Now they have stopped to sleep, because they are exhausted from the sensations they have had before.
608af5455da8c250a87f81a5ed5c1942;11;0;W;220357;-0,1;0,8;0,23;Hay unos toros que están enfadados y se preparan para atacar. Van a bajar todos corriendo por la cuesta y si pillan a alguien lo más seguro que es que lo maten.;There are some bulls that are angry and prepare to attack. They will all go down running down the hill and if they catch someone, it is more likely that they will kill him.
608af5455da8c250a87f81a5ed5c1942;13HM;2;W;220357;0,1;1;0,58;Un señor que se arrepiente de haber matado a su mujer. Está pensando en que se tiene que entregar ahora a la policía y explicar lo que ha pasado.;A man who regrets having killed his wife. He is thinking that he has to turn himself in now to the police and explain what happened.
